Pfr_ID,HOF,Age,All_Pro,Pro_Bowl,First_Team,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_TDs,Tackles,Def_Int,Sacks
BrowAa00,No,23,0,0,0,22,,,,,,45,189,0,18,138,1,,,
CurrAa99,No,23,0,0,3,48,,,,,,,,,,,,190,,
MaybAa99,No,21,0,0,0,48,,,,,,,,,,,,25,,
AfalAl99,No,22,0,0,1,29,,,,,,,,,,,,51,,
MackAl20,No,23,0,3,7,111,,,,,,,,,0,0,0,7,,
MageAl99,No,22,0,0,0,25,,,,,,,,,,,,14,,
SmitAl98,No,23,0,0,1,42,,,,,,,,,,,,66,,
BrowAn03,No,22,0,0,1,22,,,,,,214,876,11,32,189,0,3,,
SmitAn23,No,22,0,0,5,86,,,,,,,,,,,,7,,
GardAn20,No,23,0,0,0,27,,,,,,,,,0,0,0,2,,
LeviAn20,No,23,0,0,8,122,,,,,,,,,,,,11,,
HillAn00,No,24,0,0,0,12,,,,,,,,,3,19,0,,,
CaldAn20,No,23,0,0,0,39,,,,,,,,,,,,1,,
AlleAs99,No,21,0,0,1,36,,,,,,,,,,,,102,,
CollAu00,No,23,0,0,0,49,,,,,,2,1,0,179,1908,16,3,,
RajiBJ99,No,23,0,1,5,91,,,,,,1,1,1,,,,104,,
WellCh00,No,21,0,0,1,51,,,,,,625,2471,24,28,293,0,3,,
PascBe00,No,23,0,0,1,85,,,,,,1,2,0,40,336,2,1,,
ScotBe00,No,25,0,0,0,49,0,1,0,0,0,259,1049,4,31,175,0,1,,
SchlBl20,No,23,0,0,0,,,,,,,,,,,,,,,
JoneBr99,No,23,0,0,2,83,,,,,,,,,,,,186,,
FletBr99,No,23,0,0,3,73,,,,,,,,,,,,250,,
GibsBr00,No,22,0,0,3,76,,,,,,5,44,0,233,2711,13,6,,
HughBr99,No,23,0,0,0,31,,,,,,,,,,,,15,,
MyerBr00,No,24,0,0,2,109,,,,,,,,,196,1924,9,2,,
PettBr00,No,24,0,0,7,93,,,,,,,,,301,2965,17,8,,
TateBr00,No,21,0,0,1,107,,,,,,12,112,0,63,997,6,2,,
UndeBr99,No,23,0,0,0,23,,,,,,,,,,,,5,,
WillBr95,No,21,0,0,0,6,,,,,,,,,,,,4,,
CushBr99,No,22,0,1,5,94,,,,,,,,,,,,407,,
HartBr00,No,22,0,0,5,104,,,,,,7,65,1,344,4766,14,13,,
OrakBr99,No,23,0,3,6,98,,,,,,,,,,,,234,,
RobiBr00,No,21,0,0,1,38,,,,,,,,,43,485,4,4,,
McCaBr99,No,22,0,0,1,111,,,,,,,,,,,,162,,
FostBr00,No,23,0,0,0,,,,,,,,,,,,,,,
MorrCa00,No,22,0,0,0,27,,,,,,1,1,0,16,194,0,,,
MunnCa99,No,21,0,0,4,119,,,,,,,,,,,,344,,
HarrCa99,No,22,0,0,0,6,,,,,,,,,,,,1,,
PeerCe00,No,22,0,1,0,86,,,,,,64,334,1,13,123,0,29,,
CoffCh00,No,22,0,0,0,39,,,,,,,,,18,176,2,1,,
VaugCh99,No,23,0,0,0,3,,,,,,,,,,,,,,
ClemCh97,No,24,0,0,3,80,,,,,,1,3,0,,,,208,,
OgboCh00,No,23,0,0,0,53,,,,,,158,710,2,96,714,2,6,,
OwenCh99,No,22,0,0,0,87,,,,,,,,,,,,173,,
MattCl99,No,23,1,6,6,107,,,,,,,,,,,,303,,
SintCl99,No,23,0,0,0,24,,,,,,,,,,,,11,,
McDoCl99,No,22,0,0,1,77,,,,,,,,,,,,136,,
BrowCo96,No,22,0,0,0,,,,,,,,,,,,,,,
GlenCo99,No,22,0,0,0,19,,,,,,,,,,,,3,,
BrowCo23,No,24,0,0,0,18,,,,,,,,,,,,,,
BarwCo99,No,22,0,1,6,107,,,,,,,,,,,,232,,
IngrCo00,No,24,0,0,0,,,,,,,,,,,,,,,
IrviCo99,No,24,0,0,0,24,,,,,,,,,,,,9,,
GreeCo99,No,22,0,0,1,30,,,,,,,,,,,,60,,
FranCo99,No,22,0,0,0,23,,,,,,,,,,,,3,,
PainCu00,No,24,0,0,1,14,148,287,1681,6,13,23,109,0,,,,1,,
TaylCu99,No,24,0,0,0,13,,,,,,,,,,,,,,
MoorDJ99,No,22,0,0,0,47,,,,,,,,,,,,97,,
GronDa00,No,24,0,0,0,21,,,,,,,,,9,69,0,,,
McBaDa99,No,23,0,0,0,37,,,,,,,,,,,,30,,
ScotDo99,No,23,0,0,0,33,,,,,,,,,,,,43,,
ButlDa99,No,23,0,0,0,105,,,,,,,,,,,,255,,
HeywDa00,No,22,0,0,5,112,,,,,,12,169,1,198,2795,16,11,,
RichDa97,No,23,0,0,0,,,,,,,,,,,,,,,
BrutDa99,No,22,0,0,0,108,,,,,,2,48,0,,,,125,,
BuehDa44,No,22,0,0,0,36,,,,,,,,,,,,,,
JohnDa05,No,22,0,0,1,93,,,,,,2,4,0,29,277,1,,,
VeikDa99,No,23,0,0,0,14,,,,,,,,,,,,,,
DrewDa00,No,23,0,0,0,,,,,,,,,,,,,,,
LevyDe99,No,22,0,0,6,91,,,,,,,,,,,,439,,
WrigDe99,No,23,0,0,0,,,,,,,,,,,,,,,
SmitDe98,No,23,0,0,0,7,,,,,,,,,,,,6,,
,No,,0,0,0,,,,,,,,,,,,,,,
ButlDe00,No,23,0,0,1,35,,,,,,2,6,0,57,611,4,1,,
CoxxDe99,No,23,0,0,4,63,,,,,,,,,,,,204,,
,No,,0,0,0,,,,,,,,,,,,,,,
WillDe05,No,23,0,0,0,18,,,,,,1,4,0,9,82,0,1,,
EdisDo00,No,23,0,0,0,5,,,,,,,,,,,,,,
CareDo00,No,22,0,0,1,82,,,,,,,,,,,,115,,
BrowDo00,No,22,0,0,1,88,,,,,,695,2829,18,120,1066,2,11,,
WashDo98,No,23,0,0,0,32,,,,,,,,,,,,31,,
RobiDu21,No,22,0,0,0,,,,,,,,,,,,,,,
BiggE.99,No,22,0,0,1,92,,,,,,,,,,,,216,,
BritEb20,No,21,0,0,1,60,,,,,,,,,0,0,0,2,,
WillEd00,No,22,0,0,0,13,,,,,,2,2,0,1,17,0,,,
LankEl99,No,22,0,0,0,49,,,,,,,,,,,,45,,
WoodEr20,No,23,0,1,7,104,,,,,,,,,,,,2,,
MonrEu20,No,22,0,0,6,93,,,,,,,,,,,,1,,
HoodEv99,No,22,0,0,3,109,,,,,,,,,,,,120,,
BrowEv99,No,22,0,0,0,44,,,,,,,,,,,,48,,
TupoFe20,No,24,0,0,0,,,,,,,,,,,,,,,
MoalFi99,No,24,0,0,3,64,,,,,,,,,,,,48,,
SummFr00,No,24,0,0,1,27,,,,,,18,63,2,12,88,1,,,
,No,,0,0,0,,,,,,,,,,,,,,,
VakaFu00,No,25,0,0,0,,,,,,,,,,,,,,,
ReynGa20,No,22,0,0,1,67,,,,,,,,,,,,3,,
JohnGa01,No,23,0,0,0,19,,,,,,23,79,0,3,6,0,1,,
BussGe21,No,24,0,0,0,,,,,,,,,,,,,,,
McRaGe99,No,23,0,0,0,40,,,,,,,,,,,,79,,
CoffGl00,No,22,0,0,0,14,,,,,,83,226,1,11,76,0,1,,
QuinGl99,No,23,0,1,8,122,,,,,,,,,,,,448,,
ToleGr99,No,24,0,0,3,83,,,,,,,,,,,,244,,
NickHa01,No,21,0,0,4,92,,,,,,2,8,0,356,5081,31,9,,
MeltHe99,No,22,0,1,2,80,,,,,,,,,,,,91,,
JohnHe23,No,24,0,0,0,,,,,,,,,,,,,,,
FolsJ.99,No,25,0,0,0,2,,,,,,,,,,,,,,
ThomJa22,No,23,0,0,0,8,,,,,,,,,,,,,,
ByrdJa99,No,22,0,3,7,100,,,,,,,,,,,,344,,
IngrJa20,No,23,0,0,0,25,,,,,,,,,,,,,,
OConJa00,No,23,0,0,0,35,,,,,,,,,15,108,0,1,,
SanfJa99,No,24,0,0,3,95,,,,,,,,,,,,188,,
CaseJa00,No,25,0,0,1,95,,,,,,2,17,0,72,842,6,18,,
DaviJa03,No,23,0,0,0,9,,,,,,28,75,0,8,50,0,,,
LaurJa99,No,22,0,0,7,118,,,,,,,,,,,,663,,
MereJa20,No,23,0,0,2,67,,,,,,,,,,,,,,
CookJa02,No,22,0,0,2,111,,,,,,1,0,0,285,3661,17,7,,
DillJa00,No,23,0,0,0,21,,,,,,,,,35,398,1,1,,
WynnJa99,No,23,0,0,0,69,,,,,,,,,,,,44,,
GilbJa99,No,23,0,0,0,5,,,,,,,,,,,,2,,
McCoJa99,No,22,0,0,5,105,,,,,,,,,,,,397,,
PhilJa99,No,23,0,0,0,29,,,,,,,,,,,,25,,
SmitJa22,No,23,0,0,1,45,,,,,,,,,,,,3,,
WillJa95,No,23,0,0,0,60,,,,,,,,,,,,31,,
BrinJa99,No,24,0,0,2,94,,,,,,,,,,,,212,,
WillJa05,No,23,0,0,0,4,,,,,,6,6,0,0,0,0,,,
RingJa00,No,22,0,0,0,37,,,,,,120,486,3,38,243,0,1,,
MaclJe00,No,21,0,0,6,98,0,1,0,0,0,10,43,0,460,6235,46,17,,
PoweJe99,No,22,0,0,7,94,,,,,,,,,,,,325,,
BurnJo99,No,22,0,0,0,15,,,,,,,,,,,,3,,
NalbJo00,No,23,0,0,0,2,,,,,,,,,,,,,,
PhilJo00,No,22,0,0,1,105,,,,,,,,,51,358,5,11,,
KnoxJo00,No,22,0,1,2,45,,,,,,1,2,0,133,2214,12,12,,
LuigJo20,No,23,0,0,0,8,,,,,,,,,,,,,,
FreeJo00,No,21,0,0,4,62,1179,2048,13873,81,68,205,946,4,0,-3,0,6,,
IgleJu00,No,22,0,0,0,1,,,,,,,,,,,,,,
EdelJu00,No,23,0,0,4,97,,,,,,38,251,0,383,3968,23,17,,
MaiaKa99,No,22,0,0,1,63,,,,,,,,,,,,99,,
LewiKe96,No,23,0,0,3,83,,,,,,,,,,,,171,,
NullKe00,No,24,0,0,0,4,73,119,566,3,9,5,6,0,,,,,,
BritKe00,No,21,0,0,4,99,,,,,,2,14,0,290,4615,28,5,,
McKiKe00,No,22,0,0,0,8,,,,,,,,,,,,,,
BarnKe99,No,23,0,0,0,31,,,,,,,,,,,,39,,
ElliKe98,No,22,0,0,1,13,,,,,,,,,,,,41,,
HubeKe20,No,24,0,1,0,120,,,,,,3,-1,0,,,,,,
MoreKn00,No,22,0,0,3,63,,,,,,877,3616,27,158,1409,9,3,,
UrbiKr20,No,24,0,0,4,94,,,,,,,,,,,,4,,
MoorKy99,No,22,0,0,0,31,,,,,,,,,,,,36,,
LouiLa20,No,24,0,0,2,61,,,,,,,,,1,4,0,7,,
WebbLa99,No,23,0,0,5,105,,,,,,,,,,,,345,,
StepLa00,No,22,0,0,0,58,,,,,,189,671,5,58,545,3,2,,
EnglLa99,No,23,0,0,0,64,,,,,,,,,,,,60,,
SidbLa99,No,23,0,0,0,50,,,,,,,,,,,,15,,
McCoLe01,No,21,2,4,6,111,,,,,,1802,8403,54,358,2718,13,6,,
DelmLo99,No,22,0,0,6,78,,,,,,,,,,,,294,,
MurpLo00,No,22,0,0,2,88,,,,,,14,146,1,162,2322,10,7,,
VasqLo20,No,22,1,1,7,102,,,,,,,,,,,,1,,
MurtLy20,No,23,0,0,0,9,,,,,,,,,,,,,,
JenkMa99,No,21,0,1,7,113,,,,,,,,,,,,455,,
JohnMa04,No,22,0,0,0,2,,,,,,,,,1,6,0,,,
,No,,0,0,0,,,,,,,,,,,,,,,
SancMa00,No,22,0,0,5,76,1286,2268,15134,86,84,167,449,13,,,,3,,
MitcMa00,No,24,0,0,0,10,,,,,,,,,4,32,0,,,
ShauMa99,No,23,0,0,3,75,,,,,,,,,,,,144,,
SlauMa20,No,23,0,0,6,95,,,,,,,,,1,1,0,3,,
StafMa00,No,21,0,1,7,104,2507,4082,28859,182,103,232,800,12,2,-3,0,7,,
UngeMa20,No,23,1,2,6,93,,,,,,,,,,,,4,,
CrabMi00,No,22,0,0,7,105,,,,,,3,18,0,484,5850,41,6,,
HamlMi99,No,23,0,0,0,12,,,,,,,,,,,,11,,
JohnMi98,No,22,0,0,6,119,,,,,,,,,,,,204,,
MitcMi99,No,22,0,0,4,119,,,,,,,,,,,,288,,
OherMi20,No,23,0,0,7,110,,,,,,,,,1,-8,0,,,
GoodMi00,No,22,0,0,0,42,,,,,,167,783,3,61,543,1,5,,
MickMi99,No,22,0,0,0,,,,,,,,,,,,,,,
TeelMi00,No,23,0,0,0,,,,,,,,,,,,,,,
ThomMi01,No,22,0,0,2,61,,,,,,34,268,0,176,1796,7,6,,
WallMi00,No,23,0,1,7,121,0,1,0,0,0,32,238,0,462,7042,53,14,,
MassMo00,No,22,0,0,3,54,1,1,29,1,0,2,-6,0,118,1745,7,9,,
FokoMo99,No,24,0,0,2,73,,,,,,,,,,,,151,,
TrenMo99,No,23,0,0,0,36,,,,,,,,,,,,48,,
PryoMy99,No,23,0,0,0,24,,,,,,,,,,,,20,,
DaviNa00,No,22,0,0,0,,,,,,,,,,,,,,,
HarrNi99,No,22,0,0,0,30,,,,,,,,,,,,24,,
ReedNi99,No,22,0,0,0,26,,,,,,,,,,,,10,,
SchoNi99,No,23,0,0,0,13,,,,,,,,,,,,,,
McAfPa44,No,22,1,1,0,122,1,2,35,0,0,1,18,0,,,,6,,
WhitPa01,No,23,0,0,0,13,0,5,0,0,0,21,81,0,,,,,,
ChunPa99,No,22,0,0,7,103,,,,,,,,,,,,348,,
TurnPa00,No,22,0,0,0,24,,,,,,,,,10,122,1,1,,
FanaPa20,No,23,0,0,2,33,,,,,,,,,,,,4,,
KrugPa99,No,23,0,0,3,108,,,,,,,,,,,,139,,
HarvPe00,No,21,0,1,5,75,,,,,,146,927,5,353,4026,22,7,,
JerrPe99,No,25,0,0,2,64,,,,,,,,,,,,51,,
LoadPh20,No,23,0,0,6,89,,,,,,,,,,,,6,,
JohnQu00,No,23,0,0,1,44,,,,,,4,5,0,13,100,0,1,,
LawrQu00,No,25,0,0,0,6,,,,,,2,42,0,1,9,0,,,
BardRa00,No,23,0,0,0,29,,,,,,,,,29,394,0,,,
JennRa00,No,24,0,0,3,87,,,,,,849,3519,22,176,1407,1,4,,
JohnRa98,No,23,0,0,3,109,,,,,,2,64,0,,,,284,,
HarrRa99,No,23,0,0,0,2,,,,,,,,,,,,,,
MauaRe99,No,22,0,0,7,108,,,,,,,,,,,,349,,
BomaRh00,No,24,0,0,0,,,,,,,,,,,,,,,
OhrnRi20,No,23,0,0,0,39,,,,,,,,,,,,,,
QuinRi00,No,23,0,0,0,30,,,,,,,,,1,9,0,1,,
JeanRi99,No,22,0,0,2,104,,,,,,,,,,,,84,,
AyerRo99,No,24,0,0,3,102,,,,,,,,,,,,164,,
BrewRo20,No,23,0,0,0,1,,,,,,,,,,,,,,
HensRo99,No,23,0,0,0,6,,,,,,,,,,,,1,,
BracRo99,No,22,0,0,0,39,,,,,,,,,,,,24,,
MillRo99,No,22,0,0,5,112,,,,,,,,,,,,168,,
DuraRy20,No,23,0,0,0,1,,,,,,,,,,,,,,
MoutRy99,No,23,0,0,0,36,,,,,,,,,,,,42,,
SuccRy44,No,23,0,0,0,123,,,,,,,,,,,,2,,
HillSa99,No,22,0,0,3,97,,,,,,,,,,,,102,,
StroSa00,No,23,0,0,0,33,,,,,,1,2,0,60,639,1,4,,
McKiSc99,No,23,0,0,0,16,,,,,,,,,,,,3,,
SmitSe99,No,22,0,0,7,117,,,,,,,,,,,,331,,
VollSe20,No,25,0,0,5,88,,,,,,,,,,,,3,,
MarkSe99,No,22,0,0,3,97,,,,,,,,,,,,141,,
OlseSe20,No,23,0,0,0,14,,,,,,,,,,,,,,
NelsSh00,No,23,0,0,1,17,,,,,,,,,20,181,1,2,,
MartSh99,No,24,0,0,2,83,,,,,,,,,,,,145,,
GreeSh00,No,24,0,0,2,85,,,,,,993,4110,24,72,534,0,5,,
NorrSl99,No,23,0,0,0,9,,,,,,,,,,,,,,
AdkiSp99,No,22,0,0,0,24,,,,,,,,,,,,6,,
ArnoSt99,No,23,0,0,0,9,,,,,,,,,,,,,,
HodgSt99,No,22,0,0,0,,,,,,,,,,,,,,,
McGeSt00,No,24,0,0,0,3,46,82,420,3,0,17,102,0,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
LangT.20,No,22,0,0,5,115,,,,,,,,,,,,8,,
KnigTe99,No,23,0,0,6,108,,,,,,,,,,,,159,,
,No,,0,0,0,,,,,,,,,,,,,,,
MorsTh00,No,23,0,1,0,120,0,0,0,0,0,,,,,,,4,,
UndeTi00,No,22,0,0,0,45,,,,,,1,1,0,63,1006,6,5,,
BranTo00,No,24,0,0,0,1,0,2,0,0,0,,,,,,,,,
FiamTo00,No,23,0,0,1,51,,,,,,11,26,0,12,130,0,3,,
BeckTr00,No,22,0,0,0,48,,,,,,,,,26,264,3,3,,
CanfTr20,No,23,0,0,0,,,,,,,,,,,,,,,
KropTr20,No,23,0,0,0,7,,,,,,,,,,,,,,
NolaTr99,No,23,0,0,0,38,,,,,,,,,,,,56,,
McKeTy99,No,23,0,0,0,19,,,,,,,,,,,,2,,
GreeTy20,No,23,0,0,2,41,,,,,,,,,,,,,,
JackTy98,No,23,0,0,6,116,,,,,,,,,,,,162,,
WalkVa99,No,22,0,0,1,104,,,,,,,,,,,,116,,
MartVa99,No,23,0,0,2,51,,,,,,,,,,,,47,,
ButlVi99,No,22,0,0,0,65,,,,,,,,,,,,51,,
HarrVi99,No,23,0,0,0,18,,,,,,,,,,,,34,,
DaviVo99,No,21,0,2,6,110,,,,,,,,,,,,329,,
BeatWi20,No,24,0,0,4,85,,,,,,,,,0,0,0,10,,
DaviWi99,No,23,0,0,0,21,,,,,,,,,,,,16,,
MiddWi98,No,23,0,0,0,49,,,,,,,,,,,,85,,
MoorWi99,No,24,0,1,5,76,,,,,,,,,,,,277,,
FultXa20,No,23,0,0,0,,,,,,,,,,,,,,,
MillZa02,No,24,0,0,1,58,,,,,,3,12,0,126,1395,13,1,,
FollZa99,No,22,0,0,0,17,,,,,,,,,,,,8,,
ArriAd00,No,22,0,0,0,5,,,,,,,,,9,110,0,,,
RubiAh99,No,22,0,0,7,125,,,,,,,,,,,,246,2,14
BrinAl00,No,23,0,0,0,,,,,,,,,,,,,,,
HallAl99,No,23,0,0,0,32,,,,,,,,,,,,35,,3
PatrAl00,No,24,0,0,0,,,,,,,,,,,,,,,
BoweAl99,No,24,0,0,0,2,,,,,,,,,,,,,,
CaldAn00,No,23,0,0,0,105,,,,,,12,97,0,156,1509,11,13,,
FlueAn99,No,23,0,0,0,81,,,,,,,,,,,,44,,4.5
WoodAn00,No,24,0,0,0,,,,,,,,,,,,,,,
StudAn99,No,23,0,0,0,97,,,,,,,,,,,,48,2,2.5
,No,,0,0,0,,,,,,,,,,,,,,,
CollAn21,No,22,0,0,1,69,,,,,,,,,,,,2,,
CasoAn99,No,22,0,0,4,110,,,,,,,,,,,,302,16,
MoldAn99,No,23,0,0,0,51,,,,,,,,,,,,23,2,
TaliAq99,No,22,0,3,6,114,,,,,,,,,,,,324,33,1
ShieAr00,No,23,0,0,0,,,,,,,,,,,,,,,
RichBa20,No,22,0,0,3,65,,,,,,,,,,,,3,,
BellBe99,No,22,0,0,0,5,,,,,,,,,,,,,,
RuudBo99,No,24,0,0,0,,,,,,,,,,,,,,,
CottBr00,No,23,0,0,0,24,,,,,,,,,16,183,0,,,
AlbeBr20,No,23,0,2,8,115,,,,,,,,,,,,5,,
CarrBr99,No,22,0,0,9,139,,,,,,,,,,,,470,15,1
CoutBr00,No,24,0,0,0,1,,,,,,,,,,,,,,
FlowBr99,No,22,0,1,8,119,,,,,,,,,,,,429,21,3
KeitBr20,No,23,0,0,2,26,,,,,,,,,,,,1,,
GiacBr20,No,23,0,0,5,76,,,,,,,,,,,,,,
SwaiBr00,No,23,0,0,0,27,,,,,,,,,8,87,0,5,,
BrohBr00,No,23,0,0,0,3,27,52,252,0,5,3,-3,0,,,,,,
JohnBr98,No,22,0,0,0,9,,,,,,,,,,,,2,,
DaviBr99,No,23,0,0,0,15,,,,,,,,,,,,4,,
KehlBr99,No,24,0,0,0,72,,,,,,,,,,,,63,1,1
SmitBr96,No,24,0,0,0,6,,,,,,,,,,,,3,,
CampCa99,No,22,0,2,8,132,,,,,,,,,,,,358,3,51.5
CampCa00,No,24,0,0,0,2,,,,,,,,,,,,,,
NickCa20,No,23,1,2,4,73,,,,,,,,,,,,2,,
PoweCa98,No,23,0,0,0,3,,,,,,,,,,,,,,
WillCa99,No,23,0,0,5,97,,,,,,,,,1,13,0,288,9,3
HennCh01,No,23,0,0,3,65,1159,1954,12931,58,63,117,360,3,1,-6,0,2,,
RineCh20,No,23,0,0,2,58,,,,,,,,,,,,2,,
GodfCh99,No,22,0,0,5,95,,,,,,,,,,,,291,11,3
WashCh00,No,23,0,0,0,11,,,,,,5,8,0,3,22,0,,,
SchiCh00,No,22,0,0,1,59,,,,,,1,-2,0,100,1191,9,2,,
AdamCh21,No,23,0,0,0,,,,,,,,,,,,,,,
JackCh99,No,22,0,0,0,33,,,,,,,,,,,,51,1,1
RachCh20,No,22,0,0,3,64,,,,,,,,,,,,3,,
ChamCh99,No,23,0,0,1,59,,,,,,,,,,,,78,1,2
ElliCh99,No,23,0,0,0,15,,,,,,,,,,,,6,,1
HarrCh97,No,23,0,0,0,6,,,,,,,,,,,,2,,
HortCh99,No,23,0,0,1,29,,,,,,,,,,,,80,3,1
JohnCh04,No,23,1,3,7,126,0,1,0,0,0,2118,9537,55,302,2212,9,8,,
LongCh99,No,23,0,0,5,124,,,,,,,,,,,,209,,55.5
WillCh25,No,23,0,0,4,79,,,,,,,,,1,4,0,2,,
AvriCl99,No,22,0,0,7,130,,,,,,,,,,,,208,1,71.5
WallCo20,No,23,0,0,1,50,,,,,,,,,,,,2,,
BrenCo00,No,25,0,0,0,,,,,,,,,,,,,,,
ClarCo21,No,24,0,0,0,2,,,,,,,,,,,,,,
LyncCo99,No,23,0,0,0,76,,,,,,1,3,0,,,,74,5,
BoydCo01,No,23,0,0,0,1,,,,,,,,,,,,,,
StelCr99,No,22,0,0,0,77,,,,,,,,,0,0,0,73,1,1
StevCr00,No,24,0,0,5,109,,,,,,,,,60,724,6,2,,
LoftCu99,No,22,0,0,8,128,,,,,,,,,,,,667,3,8
MorgDa98,No,22,0,0,0,30,,,,,,,,,,,,30,,
ConnDa99,No,22,0,0,2,62,,,,,,,,,,,,125,,1
McFaDa00,No,21,0,0,4,100,1,4,16,1,0,1277,5336,28,251,2097,5,12,,
HaleDa22,No,25,0,0,0,18,,,,,,,,,,,,,,
VoboDa99,No,22,0,0,1,40,,,,,,,,,,,,57,,2
TribDe99,No,23,0,0,0,,,,,,,,,,,,,,,
PresDe99,No,22,0,0,0,8,,,,,,,,,,,,18,,
BellDe20,No,24,0,0,2,40,,,,,,,,,,,,3,,
DixoDe00,No,23,0,0,0,4,35,59,402,1,2,10,56,1,,,,,,
FineDe00,No,25,0,0,0,18,,,,,,,,,19,158,1,1,,
HarvDe99,No,21,0,0,2,52,,,,,,,,,,,,72,1,8
JackDe00,No,21,0,3,9,122,0,1,0,0,1,61,380,3,480,8399,45,13,,
ThomDe02,No,21,0,0,1,55,,,,,,6,51,1,43,482,3,1,,
JackDe01,No,22,0,0,0,7,,,,,,,,,,,,1,,
BarbDo99,No,22,0,0,0,39,,,,,,,,,,,,26,1,1
RodgDo99,No,22,0,2,7,132,,,,,,,,,0,0,0,340,26,1
ThomDo26,No,23,0,0,1,45,,,,,,,,,,,,1,,
AverDo00,No,24,0,0,4,77,,,,,,20,114,1,218,2861,14,5,,
MoorDr99,No,23,0,0,0,7,,,,,,,,,,,,4,,
BrowDu20,No,23,1,3,8,126,,,,,,,,,,,,6,,
BrooDu20,No,23,0,0,0,6,,,,,,,,,,,,,,
KellDu00,No,24,0,0,3,72,,,,,,1,7,0,241,2876,17,7,,
LoweDw99,No,22,0,0,5,110,,,,,,,,,,,,295,16,5
BennEa00,No,21,0,0,1,78,,,,,,2,9,0,185,2277,12,5,,
DoucEa00,No,22,0,0,0,54,,,,,,4,14,0,139,1491,7,4,,
RoyaEd00,No,22,0,0,6,115,0,1,0,0,0,35,275,0,407,4363,28,9,,
AingEr00,No,22,0,0,0,,,,,,,,,,,,,,,
WaldEr99,No,23,0,0,6,124,,,,,,,,,,,,214,2,28
BaldEr99,No,22,0,0,0,3,,,,,,,,,,,,7,,
JoneFe00,No,21,0,0,1,80,,,,,,617,2912,11,137,1129,3,4,,
OkamFr99,No,22,0,0,0,25,,,,,,,,,,,,28,,
DaviFr01,No,22,0,0,3,72,,,,,,2,-2,0,162,2043,13,4,,
BarnGa01,No,23,0,1,3,119,,,,,,,,,162,2103,13,6,,
HayeGe98,No,21,0,0,5,101,,,,,,,,,,,,306,6,10
SchwGe20,No,22,0,0,2,74,,,,,,,,,,,,4,,
DorsGl99,No,23,0,0,5,99,,,,,,,,,,,,215,,7
CherGo20,No,24,0,0,8,126,,,,,,,,,,,,3,,
DougHa00,No,24,0,0,2,111,,,,,,18,65,1,301,3634,10,6,,
NakaHa99,No,22,0,0,1,69,,,,,,1,-4,0,,,,46,2,
TaylHi99,No,22,0,0,0,16,,,,,,,,,,,,4,,1
IkegJa99,No,22,0,0,0,1,,,,,,,,,,,,,,
WillJa96,No,23,0,0,0,22,,,,,,,,,,,,39,,
HestJa00,No,23,0,0,1,65,,,,,,111,400,3,56,315,3,3,,
TammJa00,No,23,0,0,2,130,,,,,,,,,259,2570,14,17,,
LongJa20,No,23,1,4,6,104,,,,,,,,,,,,4,,
ParmJa00,No,22,0,0,0,36,,,,,,48,187,0,7,60,0,2,,
CharJa00,No,21,2,4,4,103,,,,,,1332,7260,43,285,2457,20,12,,
HardJa00,No,22,0,0,0,16,,,,,,,,,10,96,2,1,,
RichJa20,No,23,0,0,0,48,,,,,,,,,,,,2,,
JoneJa99,No,22,0,0,4,105,,,,,,,,,,,,151,,30.5
ShirJa99,No,23,0,0,0,7,,,,,,,,,,,,4,,2.5
JohnJa01,No,24,0,0,0,7,,,,,,,,,1,9,0,,,
OtahJe20,No,22,0,0,2,29,,,,,,,,,,,,2,,
ThomJe99,No,22,0,0,0,15,,,,,,,,,,,,4,,
ZuttJe20,No,22,0,0,8,125,,,,,,,,,0,1,0,8,,
FinlJe00,No,21,0,0,3,70,,,,,,,,,223,2785,20,4,,
MayoJe99,No,22,1,2,6,103,,,,,,,,,,,,535,3,11
FeltJe00,No,22,0,1,3,126,,,,,,52,177,0,47,395,0,3,,
SimpJe00,No,22,0,0,3,62,,,,,,1,2,0,150,2058,9,4,,
FlacJo00,No,23,0,0,9,132,2739,4484,30965,172,111,297,693,15,2,35,0,6,,
MaysJo99,No,23,0,0,2,78,,,,,,,,,,,,163,,1.5
LaRoJo99,No,22,0,0,0,14,,,,,,,,,,,,,,
CarlJo00,No,24,0,0,5,90,,,,,,,,,210,2256,15,14,,
,No,,0,0,0,,,,,,,,,,,,,,,
GrecJo20,No,23,0,0,5,110,,,,,,,,,,,,3,,
SullJo24,No,23,0,0,6,117,,,,,,,,,,,,3,,
GoffJo99,No,22,0,0,1,37,,,,,,,,,,,,62,1,2
StewJo00,No,21,0,1,2,110,,,,,,1393,6179,41,150,1223,6,8,,
WilhJo99,No,24,0,0,0,54,,,,,,,,,,,,94,4,2
DizoJo99,No,22,0,0,0,28,,,,,,,,,,,,24,,1
NelsJo00,No,23,0,1,5,115,,,,,,,,,453,6772,58,6,,
BarrJo99,No,23,0,0,0,25,,,,,,,,,,,,25,1,
JohnJo05,No,22,0,0,0,29,96,177,1042,5,10,44,274,0,0,0,0,2,,
